audio_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
000615.mp3,-0.33580774,-0.20032828,0.11980882,0.18735605,0.048873313,-0.106637664,0.2885013,-0.109601766,0.10246245,0.03847806,0.14788686,-0.08540043,-0.02787397,0.12626797,-0.13381082,-0.021356717,-0.39128894,0.019452354,-0.11017698,0.28685823,0.01848386,-0.06953645,0.24228846,-0.1280809,0.1329316,-0.25566006,0.10695624,0.049296305,-0.3225896,-0.060692016,-0.22220139,-0.1737628
000620.mp3,-0.30567002,-0.04105604,0.03515937,0.13760367,-0.13103835,0.1274636,-0.1565992,-0.08402702,-0.091912396,-0.05749007,-0.06672462,-0.1875288,-0.17252141,0.36401924,-0.00948956,0.22238667,-0.21347739,0.18303034,-0.096375875,0.13262816,-0.21301712,-0.0011943597,0.24037978,0.2175439,0.06343049,-0.046084557,-0.099746734,0.33844382,0.105707236,0.35959885,0.16920245,-0.017980801
000621.mp3,-0.019785207,-0.1010778,-0.22617337,-0.09879879,-0.25215805,-0.054306664,-0.119425535,-0.08925476,-0.040523957,0.09995526,0.17504118,0.035969555,-0.027028264,0.19782355,-0.0749561,0.09272974,-0.3534091,-0.13375968,0.03272004,0.11832507,-0.05587613,0.35869327,-0.14081864,0.5496865,0.053452134,0.06319704,-0.087118745,-0.15437628,0.026579192,0.205997,-0.05547534,0.21434902
000625.mp3,-0.14298448,0.16241077,-0.06912697,0.10051224,-0.2870012,0.080288716,0.08468514,-0.15139206,0.22188817,0.119117856,-0.23824097,0.02223801,-0.09114983,-0.09824948,0.016981244,0.099253856,0.06254631,-0.08368827,0.29564655,-0.06615862,-0.016804429,-0.10326201,-0.031033643,0.24495459,0.029224643,0.16644368,0.19428696,0.25574622,0.13528463,0.15246639,0.40094128,0.40247786
000666.mp3,-0.0012342682,0.0082011605,0.103053726,0.3158383,-0.067394726,0.18694407,-0.16272049,-0.21547619,0.08841204,0.37247854,0.117066085,0.09570651,-0.12401544,0.17550799,0.046934716,0.21290895,0.056125794,-0.08343686,-0.22537586,0.17308025,-0.00825251,-0.0962931,0.26477662,-0.10662004,-0.068727456,-0.26552594,0.33749294,0.20634933,0.09140739,-0.2444469,-0.15708043,-0.08860759
000667.mp3,0.34637368,-0.2306538,0.11567971,0.17676172,-0.20447382,0.18218938,-0.26970273,-0.15740822,0.04147097,0.17179383,0.26915416,0.20096734,0.147323,0.13540125,0.16569817,0.024644595,0.1710154,-0.04965176,-0.1272256,0.0058647157,0.032291938,-0.22187573,0.15234403,-0.120214984,-0.12186775,-0.25896892,0.18484086,0.07371091,0.18599027,-0.26630288,-0.18491933,0.020678034
000676.mp3,0.113031276,-0.26264918,-0.22124186,-0.17577739,-0.03691726,-0.050333206,-0.1899747,0.111925684,0.21602263,-0.10670903,0.23830068,0.05172479,-0.13986564,0.29949117,0.0513125,0.06171028,-0.41350168,0.07161106,-0.08672804,0.14108336,-0.14293338,0.27830735,0.16919744,0.35477713,0.11422317,-0.21154027,-0.096751675,0.10548853,0.015699832,0.08907114,-0.098726235,0.023157481
000690.mp3,0.15597151,0.15592536,-0.23720826,-0.12166717,-0.02218131,0.016679298,0.289842,-0.26491803,0.058972917,-0.018425984,0.14643352,0.21237905,-0.14088945,0.31710184,0.030982452,0.096177734,0.10256659,-0.05775685,0.06405338,-0.46419913,-0.23437375,-0.16262437,-0.10265802,-0.18182091,-0.18721777,0.099889204,-0.07506214,0.007081925,-0.24472892,-0.12920737,0.058336597,0.18770564
000694.mp3,-0.008696566,0.04649363,-0.41726145,0.042459976,-0.10701131,0.067471884,0.009978868,0.15305877,0.17828086,-0.15290436,-0.21812066,0.16931994,0.078226574,0.14327128,-0.17988732,-0.043188293,-0.117007956,0.17925006,0.05251673,-0.088878125,0.11093621,0.1467661,0.11912767,0.33550912,-0.11256487,-0.34225252,-0.19387339,0.05127956,0.06640879,0.41895115,0.025703065,-0.14947668
000695.mp3,0.283109,0.00022826677,-0.1455585,0.28000554,-0.015787927,0.1460583,-0.124812245,-0.23556122,0.161066,0.11137497,-0.021408772,0.03969826,-0.24988522,-0.123114176,0.2880171,-0.11533792,0.32627186,0.053536132,-0.25664932,-0.11277011,-0.0022802427,0.31725958,-0.35107887,0.16432446,-0.0072905878,0.014272521,0.12649354,-0.043394774,-0.17104682,-0.13406958,-0.08247289,0.048731394
000704.mp3,0.029070163,0.09462971,0.2467878,-0.09195998,-0.07727328,0.21217178,0.12291096,-0.1620881,0.33231783,-0.40345806,0.015004177,-0.08088617,-0.14817828,0.047443938,0.024213172,0.096277535,-0.19878179,0.17580356,-0.093887985,-0.09204844,0.12153831,0.028919049,0.04957186,0.14948781,-0.20766237,0.3692221,-0.20942941,0.21184818,0.27684316,0.07938997,-0.034459602,-0.18435027
000705.mp3,0.10231349,-0.3119085,0.13953881,0.24750148,-0.039770547,-0.031852305,-0.15312713,-0.19329496,0.13763565,-0.26426852,-0.032079685,0.12557906,-0.22285557,-0.20819205,0.3046519,0.09520855,0.08590301,-0.02701826,-0.07203897,0.14696267,0.06823722,0.08505388,-0.09324579,-0.14834313,-0.31981468,0.35405415,0.022589814,0.17656976,0.23619711,0.15765668,0.11093194,-0.13372278
000706.mp3,0.29687804,-0.11018799,-0.3349653,0.17024782,0.3022338,0.24687636,0.012136659,-0.13880284,0.24967726,-0.17678204,0.07058389,-0.08255079,-0.15222044,0.085166976,0.12206961,0.0026970217,0.1785388,0.07293778,0.239893,0.008834563,0.07381433,0.21073516,-0.07633472,-0.051772453,-0.28316882,0.24261895,0.14035735,0.015803952,0.19236536,0.108797714,-0.12202385,-0.24533969
000707.mp3,0.26249266,0.08928142,-0.2934696,-0.045858525,0.35830125,-0.14854346,0.13378815,0.001484732,0.15275201,-0.08296111,-0.042266663,0.35721394,-0.23986574,0.25451818,-0.038644623,0.08209048,0.18832913,0.04759238,-0.12677327,-0.039836936,-0.24226297,-0.15339954,-0.10069835,-0.14140417,-0.041596774,-0.0063757487,0.068978466,-0.0737852,-0.24895652,0.08203216,-0.19350557,-0.3008747
000708.mp3,0.11624004,0.5060641,-0.05930805,-0.11375496,0.077467054,-0.14912681,-0.21414953,-0.105017446,0.15239474,-0.35463154,-0.17035876,0.030399933,0.08008142,0.15092398,0.021531146,-0.016435312,-0.021568438,0.29775375,0.18587455,-0.0851253,0.05117317,0.042944804,-0.0036751563,-0.013014983,-0.18248625,-0.046980985,-0.15628612,0.08443504,-0.070794806,0.1522701,0.14298816,-0.41069645
000709.mp3,0.06462785,-0.1468195,-0.21212983,0.063664995,0.062988214,0.23835297,0.017580012,0.13791563,0.1440291,-0.19285543,0.1596159,0.062241416,-0.38447407,-0.15238498,0.05362989,-0.038927652,0.3480222,-0.25591618,0.09371656,0.17271484,0.28536573,-0.10721253,-0.26880836,-0.09033946,-0.16043958,0.06614867,0.0442304,-0.22072826,0.3124252,0.010594827,-0.046947848,-0.055597197
000714.mp3,-0.15016991,0.20307979,-0.1726426,-0.029546352,0.25928482,-0.16485533,-0.18063357,-0.15161933,-0.14678878,-0.04980608,0.14197788,0.22917545,-0.25406963,-0.08329844,-0.09080199,-0.036381874,-0.17381933,0.29874107,0.22472252,0.31197017,-0.01706954,0.022276893,-0.21535513,0.35651734,0.12350535,0.09131215,0.1565815,-0.17996119,-0.043683924,0.22756279,0.044149898,-0.006953251
000715.mp3,0.12926821,-0.23731607,0.053555146,-0.15991807,0.36621118,-0.039035905,-0.020565096,-0.0073210713,0.10113524,0.1453909,-0.17235067,0.06669975,0.13951674,-0.065278485,0.13988225,0.1463696,-0.29456395,0.26271605,-0.20471597,0.22654806,-0.31606904,-0.107747726,0.07308496,0.24515702,-0.18679963,0.25359735,0.021151189,-0.06534981,-0.04194505,0.05215865,-0.30067432,-0.08601544
000716.mp3,0.20894687,-0.26164055,0.32814246,-0.19951592,-0.013273207,-0.050907716,0.122890405,0.060395453,-0.23919863,-0.16101797,0.16201368,0.061413758,0.25533634,-0.027634535,0.26913807,-0.17679502,-0.09747139,-0.13760975,-0.21291167,-0.07935034,-0.14001127,-0.27036405,0.0072381925,-0.08701262,-0.4293489,0.0078360345,-0.07085753,0.07198898,-0.12325832,0.008812204,-0.0709944,0.2019036
000718.mp3,-0.15815175,0.021172248,0.008705143,0.06028449,-0.005409492,0.36953744,0.2092269,0.28551576,-0.123965204,0.029182445,-0.111513056,-0.06861118,0.008930491,0.37276953,-0.31462392,0.10911564,-0.04322403,-0.15921608,-0.030668983,-0.010879725,0.09880232,0.04675337,0.10997123,0.2940067,-0.16016024,-0.074163914,-0.15841542,0.18485615,-0.051888704,0.33313668,-0.28775814,1.3998018e-05
000777.mp3,0.18678996,0.21375962,-0.1693878,0.33680266,-0.03138224,0.112866245,0.035412416,-0.34483957,0.034082163,0.13017134,-0.084605746,0.2865645,-0.025514761,-0.03194347,-0.07530708,-0.07943651,-0.14376834,0.21691443,0.14000955,-0.02928993,0.020192893,-0.30499792,0.20759223,0.17138392,-0.32453227,-0.06312582,-0.05413105,-0.2941701,-0.11373244,0.19253927,0.018119121,-0.1384651
000814.mp3,-0.081392065,0.20966108,-0.27943066,-0.28861627,0.121242076,-0.00052545476,-0.08934717,-0.08669768,-0.029233782,-0.021704046,-0.087911546,0.08852081,-0.008201407,-0.24358088,-0.13988687,0.053159885,-0.3323357,0.10719366,-0.027784003,0.41789663,-0.03724806,0.043782737,-0.1504804,0.093899794,-0.025260616,0.108258694,-0.36339182,-0.01859654,-0.03619941,-0.18406957,0.15961158,0.3487346
000821.mp3,0.14268734,-0.21459648,-0.037045807,-0.10050187,-0.17526625,-0.103655316,0.08996293,0.3422304,0.32538655,-0.30422035,0.42242238,0.18013974,-0.1675422,0.10761862,0.30997103,0.049232237,-0.03476747,-0.086058445,-0.0065963734,0.22371171,-0.21188106,-0.17236981,0.08721033,0.08137453,-0.042025533,-0.1271583,0.10256193,-0.033254642,0.1141229,0.100347444,-0.081974424,0.03242312
000822.mp3,-0.04438941,-0.095408104,0.047455758,-0.17996763,-0.042952914,-0.22209644,0.01423712,0.005046978,-0.0013948958,-0.10773418,0.008230766,0.14125256,-0.0066946554,-0.3771003,0.14612782,0.03850976,-0.39622468,0.334875,-0.14840025,0.26540613,-0.0712992,0.054240994,0.38613793,0.15094209,-0.048045207,0.34833217,-0.036809385,0.053260695,-0.036179643,-0.039428968,-0.04128123,-0.17960835
000825.mp3,0.00042886144,-0.11670711,0.2659459,-0.011576892,-0.10665513,0.22154856,-0.16039547,-0.009487882,-0.3631706,0.14437422,-0.05450202,0.09880585,-0.34788284,-0.038994946,-0.16268319,-0.328491,0.17647466,0.038907103,-0.26032016,0.0735348,0.14187808,0.05310937,0.05979834,0.17085852,-0.17858323,-0.05157828,0.053057212,0.08918671,0.3412073,-0.21213205,-0.062263135,0.18624425
000853.mp3,0.2346621,-0.21836631,-0.07173385,-0.06441887,0.18801843,-0.024521165,-0.09632378,-0.12169962,-0.09516958,0.30932918,-0.26750904,0.1692357,0.1199303,-0.0412092,0.15733033,0.11284976,-0.04601059,0.0591516,-0.019224899,0.25543663,-0.1480278,0.113282464,-0.16612118,0.33471736,0.04731099,0.01567421,0.13628206,-0.3801463,-0.08355609,0.026225917,-0.37849954,-0.08538364
000890.mp3,0.12280456,-0.2079348,0.26671284,-0.15889254,0.0852058,0.1416754,-0.1052965,-0.052246228,-0.3445482,-0.101022504,0.27390897,0.12838608,-0.22429228,0.004625955,0.040103097,-0.13210541,-0.3786051,0.10292805,-0.2831877,0.06199631,-0.23251668,-0.06268178,0.07908196,-0.01305462,-0.10072132,-0.0303547,-0.39696878,0.014422607,0.04857487,-0.18401442,0.0748104,0.035579193
000892.mp3,0.4635342,-0.017524991,-0.0017792028,-0.043386016,0.111592576,-0.23079884,-0.063791536,-0.028055433,-0.38140383,-0.0036283035,0.18449254,0.35291916,-0.025706362,0.27060503,0.11939274,-0.057015277,-0.2802249,-0.09675334,-0.22261308,-0.0052823657,0.024581548,0.09372493,0.055681285,0.22165124,0.105802245,0.031134501,-0.14005993,0.06840699,0.09940305,0.14142318,-0.10369169,-0.20178686
000897.mp3,0.15870684,-0.2813415,0.13357876,0.096745916,0.0029494348,0.07735751,0.042062294,-0.09644625,-0.11893596,-0.31034857,0.0055893413,-0.10869212,-0.21073654,0.029990029,-0.17862193,-0.051071912,0.059728205,-0.20780529,0.06869841,-0.19514905,0.09387984,-0.24811007,-0.32765293,0.102411725,-0.14534722,0.47725368,-0.05087036,-0.06868189,0.1256899,0.17790702,0.20213464,0.16426384
000993.mp3,0.27502686,0.031034835,-0.19079912,-0.1072178,0.028845407,0.28242734,0.40681282,-0.20706518,0.08353153,-0.16565493,-0.20819764,-0.0027209397,-0.05573026,0.2864422,-0.25664386,-0.0892991,0.12852752,0.22322106,0.20058993,-0.2573117,-0.05491746,-0.11500828,-0.045327656,0.0066372026,-0.31288442,0.0029671672,-0.20677812,0.047748312,-0.059504945,0.06150697,0.06739539,-0.0617761
000995.mp3,-0.10086426,-0.2788841,-0.11907333,0.01518186,0.06163552,-0.0814605,-0.051100824,-0.17699401,-0.20566298,0.047442023,0.21811965,0.2742316,-0.3133565,0.118242964,-0.28423113,-0.00544917,0.3147798,-0.07184321,-0.37217736,0.070549585,0.10599299,-0.24028842,-0.13184972,0.08527902,-0.15839311,0.09007013,-0.04714889,0.1985883,0.13989034,-0.12193076,-0.077517085,0.19045419
000997.mp3,-0.044509854,-0.04081254,-0.4065294,0.035857704,0.116446875,0.0054906635,0.028210253,-0.06097393,-0.14806835,0.07888315,-0.013339099,-0.032302126,-0.21830624,0.13849461,-0.20913252,0.16035707,0.06605366,0.011364221,-0.0643473,-0.3773123,0.04963992,-0.13989265,-0.39549318,0.15639398,-0.13122727,0.40105322,-0.0020032527,-0.008579449,-0.15376851,-0.17294699,0.1802807,0.16714236
000998.mp3,-0.251073,-0.1650262,-0.23781767,0.1738679,0.0023094683,-0.13793749,-0.014031778,-0.016575975,-0.17037927,0.017592978,-0.13820513,-0.029291017,-0.33756694,-0.047781836,-0.4706396,0.0024390384,0.12420715,-0.06731319,-0.25315332,0.041583028,0.21806298,-0.038452994,-0.20915826,0.13924547,-0.12392211,0.30737713,-0.11169347,0.09013446,0.07442522,-0.17254445,0.056344487,0.22256501
001039.mp3,0.14273714,-0.18075691,-0.19834471,0.005076434,0.12584189,-0.105757006,0.1641244,-0.023841461,-0.015060483,-0.015044682,-0.19601047,0.14959,-0.15392049,0.18289714,-0.18401623,0.13921434,0.16186608,0.19654253,0.04974061,-0.42257163,-0.10567087,-0.109060355,-0.24213435,-0.06583733,-0.102609575,0.33229104,0.025539286,-0.18122122,-0.18678354,-0.33628365,0.044663295,0.21241735
001040.mp3,0.12280414,-0.2058512,0.046244178,0.2389624,0.13411085,0.13707489,-0.14974096,-0.24368009,0.054555636,0.07304522,0.4014403,0.40532544,-0.16074884,0.34823838,0.028130718,0.10543995,0.09791162,-0.09196888,-0.13807783,-0.14427763,0.06756716,-0.33606687,-0.09893393,0.04613424,-0.046301663,0.046019416,0.17064643,0.0016419122,0.007953873,0.044402085,0.22125211,-0.015180461
